id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price
1092,AK Markram,south africa,31.0,,batsman,right-handed-bat,right-arm-offbreak,8,1367,30.38,143.9,9,123,56,9,995,30.15,129.73,5,73,35,13,8.54,37.46,26.31,2,8.53,86.0,60.5,Lucknow Super Giants,2025,20000000
865,AK Markram,south africa,28.0,,batsman,right-handed-bat,right-arm-offbreak,8,1367,30.38,143.9,9,123,56,9,995,30.15,129.73,5,73,35,13,8.54,37.46,26.31,2,8.53,86.0,60.5,Sunrisers Hyderabad,2022,26000000
1162,R Shepherd,west indies,31.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,14,537,26.85,139.12,0,25,39,4,115,23.0,182.54,0,7,10,56,9.8,27.54,16.86,4,12.24,64.25,31.5,Royal Challengers Bengaluru,2025,15000000
901,R Shepherd,west indies,29.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,14,537,26.85,139.12,0,25,39,4,115,23.0,182.54,0,7,10,56,9.8,27.54,16.86,4,12.24,64.25,31.5,Lucknow Super Giants,2023,5000000
867,R Shepherd,west indies,28.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,14,537,26.85,139.12,0,25,39,4,115,23.0,182.54,0,7,10,56,9.8,27.54,16.86,4,12.24,64.25,31.5,Sunrisers Hyderabad,2022,77500000
1058,GD Phillips,new zealand,29.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,12,1928,31.1,140.53,10,138,91,1,65,9.29,118.19,0,3,6,6,7.36,26.17,21.33,2,8.0,20.0,15.0,Gujarat Titans,2025,20000000
868,GD Phillips,new zealand,26.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,12,1928,31.1,140.53,10,138,91,1,65,9.29,118.19,0,3,6,6,7.36,26.17,21.33,2,8.0,20.0,15.0,Sunrisers Hyderabad,2022,15000000
1142,Fazalhaq Farooqi,afghanistan,25.0,,bowler,right-handed-bat,left-arm-fast-medium,9,12,4.0,63.16,0,1,0,2,3,0.0,23.08,0,0,0,54,6.71,19.09,17.07,6,8.96,37.83,25.33,Rajasthan Royals,2025,20000000
869,Fazalhaq Farooqi,afghanistan,22.0,,bowler,right-handed-bat,left-arm-fast-medium,9,12,4.0,63.16,0,1,0,2,3,0.0,23.08,0,0,0,54,6.71,19.09,17.07,6,8.96,37.83,25.33,Sunrisers Hyderabad,2022,5000000
879,SK Rasheed,india,19.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2023,2000000
1151,PD Salt,england,29.0,,wk-batsman,right-handed-bat,right-arm-offbreak,5,1193,34.09,164.33,5,116,61,2,653,34.37,175.54,6,74,34,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,115000000
881,PD Salt,england,27.0,,wk-batsman,right-handed-bat,right-arm-offbreak,5,1193,34.09,164.33,5,116,61,2,653,34.37,175.54,6,74,34,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2023,20000000
997,RR Rossouw,south africa,35.0,,batsman,left-handed-bat,right-arm-offbreak,5,767,34.86,159.8,3,69,39,2,473,23.65,153.58,2,45,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2024,80000000
883,RR Rossouw,south africa,34.0,,batsman,left-handed-bat,right-arm-offbreak,5,767,34.86,159.8,3,69,39,2,473,23.65,153.58,2,45,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2023,46000000
1037,Mukesh Kumar,india,32.0,,bowler,right-handed-bat,right-arm-fast-medium,3,5,5.0,100.0,0,1,0,4,10,10.0,55.56,0,0,0,20,9.02,24.35,16.2,24,10.44,28.92,16.63,Delhi Capitals,2025,80000000
884,Mukesh Kumar,india,30.0,,bowler,right-handed-bat,right-arm-fast-medium,3,5,5.0,100.0,0,1,0,4,10,10.0,55.56,0,0,0,20,9.02,24.35,16.2,24,10.44,28.92,16.63,Delhi Capitals,2023,55000000
887,Urvil Patel,india,25.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2023,2000000
889,J Little,ireland,24.0,,bowler,right-handed-bat,left-arm-fast-medium,19,131,10.92,85.63,0,11,3,0,0,0.0,0.0,0,0,0,78,7.51,24.49,19.56,11,8.92,30.82,20.73,Gujarat Titans,2023,44000000
897,Liton Das,bangladesh,29.0,,wk-batsman,right-handed-bat,,3,2021,22.46,124.84,11,210,58,0,4,4.0,100.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2023,5000000
1159,Sandeep Sharma,india,22.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10,8.65,37.2,25.8,Royal Challengers Bengaluru,2025,26000000
898,Sandeep Sharma,india,20.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10,8.65,37.2,25.8,Kolkata Knight Riders,2023,2000000
1130,Yash Thakur,india,27.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,10.26,28.79,16.83,Punjab Kings,2025,16000000
906,Yash Thakur,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,10.26,28.79,16.83,Lucknow Super Giants,2023,4500000
910,R Goyal,india,22.0,,bowler,left-handed-bat,left-arm-wrist-spin,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,8.25,0.0,0.0,Mumbai Indians,2023,2000000
911,CJ Green,australia,24.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,2,263,26.3,152.91,3,21,16,11,707,41.59,153.7,2,62,32,12,8.9,23.25,15.67,16,9.08,41.5,27.44,Mumbai Indians,2023,175000000
913,D Jansen,south africa,23.0,,bowler,right-handed-bat,left-arm-fast,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,13.25,53.0,24.0,Mumbai Indians,2023,2000000
914,SZ Mulani,india,26.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,1,1,0.0,100.0,0,0,0,0,0.0,0.0,0.0,0,11.4,0.0,0.0,Mumbai Indians,2023,2000000
915,R Bhatia,india,32.0,,batsman,left-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,123,17.57,103.37,0,10,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2023,4000000
916,Simarjeet Singh,india,27.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2023,2000000
917,V Kaverappa,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,9.0,18.0,12.0,Punjab Kings,2023,2000000
1165,Mohit Rathee,india,26.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,1,0.0,50.0,0,0,0,0,0.0,0.0,0.0,0,14.5,0.0,0.0,Royal Challengers Bengaluru,2025,3000000
918,Mohit Rathee,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,1,0.0,50.0,0,0,0,0,0.0,0.0,0.0,0,14.5,0.0,0.0,Punjab Kings,2023,2000000
920,Sikandar Raza,zimbabwe,37.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,7,2347,26.08,137.18,14,176,115,2,182,26.0,133.83,1,12,8,79,6.89,22.78,19.85,3,10.07,47.0,28.0,Punjab Kings,2023,5000000
1043,D Ferreira,south africa,27.0,,wk-batsman,right-handed-bat,right-arm-offbreak,0,79,15.8,158.0,0,2,6,0,8,4.0,72.73,0,0,0,0,12.33,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,7500000
925,D Ferreira,south africa,25.0,,wk-batsman,right-handed-bat,right-arm-offbreak,0,79,15.8,158.0,0,2,6,0,8,4.0,72.73,0,0,0,0,12.33,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2023,5000000
1149,KS Rathore,india,23.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2025,3000000
926,KS Rathore,india,21.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2023,2000000
929,SA Yadav,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2023,2000000
930,H Sharma,india,25.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,11.4,0.0,0.0,Royal Challengers Bengaluru,2023,2000000
931,Arshdeep Singh,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2023,6000000
1168,MS Bhandage,india,27.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,3000000
932,MS Bhandage,india,25.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2023,2000000
1105,WG Jacks,england,27.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,383,18.24,136.79,0,40,15,1,230,32.86,175.58,1,16,18,1,13.67,41.0,18.0,2,11.11,50.0,27.0,Mumbai Indians,2025,52500000
933,WG Jacks,england,25.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,383,18.24,136.79,0,40,15,1,230,32.86,175.58,1,16,18,1,13.67,41.0,18.0,2,11.11,50.0,27.0,Royal Challengers Bengaluru,2023,32000000
1111,RJW Topley,england,31.0,6.7,bowler,right-handed-bat,left-arm-fast-medium,8,17,8.5,85.0,0,1,0,1,3,0.0,50.0,0,0,0,33,8.31,29.64,21.39,5,10.71,36.4,20.4,Mumbai Indians,2025,7500000
934,RJW Topley,england,29.0,6.7,bowler,right-handed-bat,left-arm-fast-medium,8,17,8.5,85.0,0,1,0,1,3,0.0,50.0,0,0,0,33,8.31,29.64,21.39,5,10.71,36.4,20.4,Royal Challengers Bengaluru,2023,19000000
935,R Vinay Kumar,india,27.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2023,7000000
936,Simarjeet Singh,india,27.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,3,25,12.5,119.05,0,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2023,2000000
1038,HC Brook,england,26.0,,batsman,right-handed-bat,right-arm-medium,9,798,28.5,146.16,4,65,34,2,190,21.11,123.38,0,23,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,62500000
961,HC Brook,england,25.0,,batsman,right-handed-bat,right-arm-medium,9,798,28.5,146.16,4,65,34,2,190,21.11,123.38,0,23,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2024,40000000
937,HC Brook,england,24.0,,batsman,right-handed-bat,right-arm-medium,9,798,28.5,146.16,4,65,34,2,190,21.11,123.38,0,23,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2023,132500000
939,AJ Hosein,west indies,30.0,,bowler,left-handed-bat,left-arm-orthodox,13,244,15.25,107.97,0,14,12,1,16,0.0,160.0,0,1,1,60,7.16,26.98,22.6,1,10.0,40.0,24.0,Sunrisers Hyderabad,2023,10000000
941,AU Rashid,england,35.0,5.8,bowler,right-handed-bat,right-arm-legbreak,20,155,7.38,88.58,0,12,1,0,22,11.0,137.5,0,2,1,131,7.36,24.35,19.85,2,9.1,45.5,30.0,Sunrisers Hyderabad,2023,20000000
943,Vivrant Sharma,india,24.0,,batting-allrounder,left-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,69,69.0,146.81,1,9,2,0,0.0,0.0,0.0,0,12.33,0.0,0.0,Sunrisers Hyderabad,2023,26000000
945,Nithish Kumar Reddy,india,20.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,1,90,45.0,180.0,1,4,8,2,303,33.67,142.93,2,15,21,3,7.89,23.67,18.0,3,11.39,69.0,36.33,Sunrisers Hyderabad,2023,2000000
1042,Sameer Rizvi,india,22.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,51,12.75,118.61,0,4,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,9500000
950,Sameer Rizvi,india,21.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,51,12.75,118.61,0,4,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2024,84000000
1020,R Ravindra,new zealand,26.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,6,309,17.17,127.69,2,19,14,0,222,22.2,160.87,1,22,12,13,6.59,20.77,18.92,0,3.5,0.0,0.0,Chennai Super Kings,2025,40000000
951,R Ravindra,new zealand,25.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,6,309,17.17,127.69,2,19,14,0,222,22.2,160.87,1,22,12,13,6.59,20.77,18.92,0,3.5,0.0,0.0,Chennai Super Kings,2024,18000000
954,Sumit Kumar,india,29.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2024,10000000
957,SD Hope,west indies,31.0,,wk-batsman,right-handed-bat,,5,847,26.47,138.4,5,69,44,1,183,22.88,150.0,0,12,12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2024,7500000
1066,Kumar Kushagra,india,21.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,3,1.0,42.86,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2025,6500000
959,Kumar Kushagra,india,20.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,3,1.0,42.86,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2024,72000000
960,T Stubbs,south africa,24.0,,wk-batsman,right-handed-bat,right-arm-offbreak,6,670,29.13,134.81,2,57,28,6,405,36.82,173.82,3,26,26,0,20.5,0.0,0.0,4,7.25,7.25,6.0,Delhi Capitals,2024,5000000
1075,SH Johnson,australia,30.0,,bowler,left-handed-bat,left-arm-fast,0,0,0.0,0.0,0,0,0,3,6,0.0,85.72,0,1,0,14,8.96,17.07,11.43,4,9.44,37.75,24.0,Kolkata Knight Riders,2025,28000000
963,SH Johnson,australia,29.0,,bowler,left-handed-bat,left-arm-fast,0,0,0.0,0.0,0,0,0,3,6,0.0,85.72,0,1,0,14,8.96,17.07,11.43,4,9.44,37.75,24.0,Gujarat Titans,2024,100000000
1068,MJ Suthar,india,23.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,1,1.0,50.0,0,0,0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Gujarat Titans,2025,3000000
964,MJ Suthar,india,22.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,1,1.0,50.0,0,0,0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Gujarat Titans,2024,2000000
1112,R Minz,india,23.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2025,6500000
965,R Minz,india,22.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2024,36000000
966,A Mishra,india,24.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2024,22000000
1127,Azmatullah Omarzai,afghanistan,25.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,4,474,14.36,111.01,0,30,18,0,42,10.5,127.28,0,2,2,31,8.37,30.16,21.61,4,8.86,46.5,31.5,Punjab Kings,2025,24000000
967,Azmatullah Omarzai,afghanistan,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,4,474,14.36,111.01,0,30,18,0,42,10.5,127.28,0,2,2,31,8.37,30.16,21.61,4,8.86,46.5,31.5,Gujarat Titans,2024,5000000
1074,A Raghuvanshi,india,21.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,163,23.29,155.24,1,16,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2025,30000000
972,A Raghuvanshi,india,20.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,163,23.29,155.24,1,16,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2024,2000000
1096,AA Kulkarni,india,20.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,9,4.5,112.5,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,3000000
982,AA Kulkarni,india,19.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,9,4.5,112.5,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2024,2000000
986,Sandeep Sharma,india,26.0,,batting-allrounder,left-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2024,2000000
1021,A Kamboj,india,25.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,2,0.0,100.0,0,0,0,0,0.0,0.0,0.0,2,11.4,57.0,30.0,Chennai Super Kings,2025,34000000
987,A Kamboj,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,2,0.0,100.0,0,0,0,0,0.0,0.0,0.0,2,11.4,57.0,30.0,Mumbai Indians,2024,2000000
1106,Naman Dhir,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,140,23.33,177.22,1,12,10,0,0.0,0.0,0.0,0,11.79,0.0,0.0,Mumbai Indians,2025,52500000
989,Naman Dhir,india,25.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,140,23.33,177.22,1,12,10,0,0.0,0.0,0.0,0,11.79,0.0,0.0,Mumbai Indians,2024,2000000
1161,N Thushara,sri lanka,31.0,,bowler,right-handed-bat,right-arm-fast-medium,5,9,4.5,52.95,0,1,0,0,0,0.0,0.0,0,0,0,26,7.65,16.73,13.12,8,9.88,32.13,19.5,Royal Challengers Bengaluru,2025,16000000
990,N Thushara,sri lanka,30.0,,bowler,right-handed-bat,right-arm-fast-medium,5,9,4.5,52.95,0,1,0,0,0,0.0,0.0,0,0,0,26,7.65,16.73,13.12,8,9.88,32.13,19.5,Mumbai Indians,2024,48000000
1057,G Coetzee,south africa,25.0,,bowler,right-handed-bat,right-arm-fast,2,81,11.57,135.0,0,4,6,1,14,3.5,63.64,0,0,1,12,10.57,30.25,17.17,13,10.18,26.23,15.46,Gujarat Titans,2025,24000000
991,G Coetzee,south africa,24.0,,bowler,right-handed-bat,right-arm-fast,2,81,11.57,135.0,0,4,6,1,14,3.5,63.64,0,0,1,12,10.57,30.25,17.17,13,10.18,26.23,15.46,Mumbai Indians,2024,50000000
994,Virat Singh,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2024,2000000
1039,Abhishek Sharma,india,27.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,189,27.0,167.26,1,10,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,38000000
995,Abhishek Sharma,india,26.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,189,27.0,167.26,1,10,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2024,2000000
1146,SB Dubey,india,31.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,33,16.5,173.69,0,3,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2025,8000000
1000,SB Dubey,india,30.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,33,16.5,173.69,0,3,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2024,58000000
1003,N Burger,south africa,29.0,,bowler,left-handed-bat,left-arm-fast-medium,0,1,1.0,33.34,0,0,0,0,0,0.0,0.0,0,0,0,1,12.29,86.0,42.0,7,8.53,20.71,14.57,Rajasthan Royals,2024,5000000
1004,T Kohler-Cadmore,england,30.0,,wk-batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,48,16.0,88.89,0,7,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2024,4000000
1007,Saurav Chauhan,india,24.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,18,6.0,120.0,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2024,2000000
1024,Gurkeerat Singh,india,27.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2025,22000000
1026,J Overton,england,31.0,,bowler,right-handed-bat,right-arm-fast,2,50,8.33,106.39,0,3,1,0,0,0.0,0.0,0,0,0,11,8.21,16.91,12.36,0,0.0,0.0,0.0,Chennai Super Kings,2025,15000000
1029,MA Starc,india,19.0,,batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2025,3000000
1036,J Fraser-McGurk,australia,23.0,,batsman,right-handed-bat,right-arm-legbreak,0,113,16.14,143.04,1,16,3,0,330,36.67,234.05,4,32,28,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,90000000
1045,V Nigam,india,21.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,5000000
1047,M Tiwari,india,22.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,4000000
1048,M Vijay,india,24.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,3000000
1049,MJ Guptill,india,21.0,,bowling-allrounder,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,3000000
1061,Gurnoor Brar,india,25.0,,bowler,left-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,Gujarat Titans,2025,13000000
1063,Karim Janat,afghanistan,27.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,9,691,17.72,115.94,4,49,28,0,0,0.0,0.0,0,0,0,42,8.19,27.14,19.88,0,0.0,0.0,0.0,Gujarat Titans,2025,7500000
1077,Rahmanullah Gurbaz,afghanistan,24.0,,wk-batsman,right-handed-bat,,0,1683,25.5,134.43,10,128,95,0,289,22.23,133.8,2,24,19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2025,20000000
1125,Priyansh Arya,india,24.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2025,38000000
1126,JP Inglis,australia,30.0,,wk-batsman,right-handed-bat,,5,706,30.7,156.89,0,67,28,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2025,26000000
1129,Vijaykumar Vyshak,india,28.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,14,7.0,116.67,0,0,1,0,0.0,0.0,0.0,13,10.26,30.38,17.77,Punjab Kings,2025,18000000
1133,XC Bartlett,australia,27.0,,bowler,right-handed-bat,right-arm-fast-medium,0,5,2.5,50.0,0,1,0,0,0,0.0,0.0,0,0,0,11,6.85,14.73,12.91,0,0.0,0.0,0.0,Punjab Kings,2025,8000000
1136,Suryansh Shedge,india,22.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2025,3000000
1137,M Shahrukh Khan,india,20.0,,batting-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2025,3000000
1143,KT Maphaka,south africa,19.0,,bowler,left-handed-bat,left-arm-fast-medium,3,16,0.0,84.22,0,2,0,0,0,0.0,0.0,0,0,0,3,9.98,56.0,33.67,1,14.83,89.0,36.0,Rajasthan Royals,2025,15000000
